target_name,split,model,fold,n_train,n_test,log_mae,log_rmse,log_r2,seconds_mae,seconds_rmse,seconds_r2
gpu_fp64,random_5fold,ridge,0,12,4,0.045945860810122606,0.061101899550260505,-14.184925342066581,0.029574743109640672,0.052099184954408094,-9.642198895417453
gpu_fp64,random_5fold,hgb,0,12,4,0.20284474244477194,0.20344988220134477,-167.35193896739995,0.22888840331625043,0.22944488271161637,-205.40787614368443
gpu_fp64,random_5fold,median_log,1,13,3,0.03512140786300103,0.03512730046300812,-2979.878302270113,0.035783651999129966,0.03578944968366066,-3085.7796075547744
gpu_fp64,random_5fold,ridge,1,13,3,0.07285922302658207,0.07870952510967336,-14965.121927597742,0.001074761000078633,0.0012530241305457302,-2.7836804475970087
gpu_fp64,random_5fold,hgb,1,13,3,0.20832482513672565,0.2083258186490251,-104842.34996121595,0.23186183708050043,0.2318627319182817,-129554.9844438298
gpu_fp64,random_5fold,median_log,2,13,3,0.30592711932841155,0.4995207604440083,-0.5957363496696357,0.47800456099988264,0.7962719799407165,-0.5607446616103646
gpu_fp64,random_5fold,ridge,2,13,3,0.21130149411748075,0.23778093302488737,0.6384169142770788,0.34219127267436794,0.43800281093985954,0.5277599825253149
gpu_fp64,random_5fold,hgb,2,13,3,0.31496062826165155,0.43114814694611464,-0.18879535836165418,0.4892346363142354,0.7195440776513711,-0.2744529208070303
gpu_fp64,random_5fold,median_log,3,13,3,0.3289235814524308,0.3764999493191984,-3.2236567674342096,0.413384974333288,0.47850624119637813,-2.9422166351770067
gpu_fp64,random_5fold,ridge,3,13,3,0.17430755652324792,0.18612867223600157,-0.03225104862037709,0.29162509566694195,0.32420037603697605,-0.8096404753354081
gpu_fp64,random_5fold,hgb,3,13,3,0.23924517149499058,0.2709867506746783,-1.1880381458022948,0.31878648346312505,0.36559314058779624,-1.301237011451708
gpu_fp64,random_5fold,median_log,4,13,3,0.24876202711044446,0.3974789163206841,-0.38395819979603396,0.35985117733313626,0.5891011087086775,-0.4178103908208346
gpu_fp64,random_5fold,ridge,4,13,3,0.07783577096299955,0.09963997855106245,0.9130314899616612,0.12210281998220118,0.18111286313048727,0.8659900432374223
gpu_fp64,random_5fold,hgb,4,13,3,0.28972172244734756,0.3487645684772978,-0.06551482025202349,0.4048169100102819,0.5281654356113545,-0.13966819317400492
gpu_fp64,family_held_out,median_log,0,12,4,0.12160440952210186,0.21902603156409542,-0.27916275728945616,0.15238629074974597,0.2801413069328705,-0.2903769268837688
gpu_fp64,family_held_out,ridge,0,12,4,0.07131804597858675,0.07438096514807832,0.8524776043763794,0.02758463461084989,0.04130457427501453,0.9719483385684585
gpu_fp64,family_held_out,hgb,0,12,4,0.1990774773987325,0.2037730175277425,-0.10720411423883736,0.23884328719786915,0.2518501497497658,-0.042909719396907686
gpu_fp64,family_held_out,median_log,1,12,4,0.2339822117512046,0.4264691745843274,-0.36032348593078045,0.36330800499990795,0.6833258655792259,-0.35200178261713644
gpu_fp64,family_held_out,ridge,1,12,4,0.1283940904042761,0.13603039200715308,0.8615991350874463,0.19248923053514128,0.2348320961928565,0.8403251732990122
gpu_fp64,family_held_out,hgb,1,12,4,0.2712756654516779,0.3762791952368455,-0.058978927001260395,0.404982692801417,0.6229346168012672,-0.12358640290246958
gpu_fp64,family_held_out,median_log,2,12,4,0.1249995449222199,0.22482432121455231,-0.3031676845598317,0.15716352299932623,0.28864476651363935,-0.31016103461434574
gpu_fp64,family_held_out,ridge,2,12,4,0.05988130967159428,0.08383025854235567,0.8188178823478615,0.08186002562181882,0.1393133003224787,0.6948014504884537
gpu_fp64,family_held_out,hgb,2,12,4,0.19938959823695787,0.20546326816363,-0.08838388776442851,0.24032879211843616,0.2560879943081756,-0.03127797167142643
gpu_fp64,family_held_out,median_log,3,12,4,0.19294550383101153,0.35096548276252765,-0.3422328594182198,0.2765649712500818,0.5170660236447712,-0.3407861370973333
gpu_fp64,family_held_out,ridge,3,12,4,0.05303639374483381,0.07858946057217076,0.9326980464711901,0.08183923199291143,0.14616465715160956,0.8928598493073844
gpu_fp64,family_held_out,hgb,3,12,4,0.24503215184557073,0.3047448810057782,-0.011979915259109575,0.33473223556132775,0.45825115260889493,-0.05311219138499368
gpu_fp64,width_held_out,median_log,0,12,4,0.04625811680612018,0.04625898923123965,-26510.97473310311,0.04738148503605818,0.04738233814516229,-27769.635945364353
