source,runtime_semantics,observation_unit,target_name,circuit_id,qasm_name,qasm_sha256,family,circuit_variant,num_qubits,logical_total_gate_count,logical_single_qubit_gate_count,logical_two_qubit_gate_count,logical_multi_qubit_gate_count,n_stripped_ops,n_tensors,precision,workspace_memory_limit,optimizer_cost_function,optimizer_samples,optimizer_seed,optimizer_gpu_arch,cutensornet_runtime_est_s,cutensornet_effective_flops_est,cutensornet_flop_count,cutensornet_largest_intermediate_elements,cutensornet_num_slices,tensor_network_build_s,path_optimization_s,first_contract_gpu_s,contract_gpu_median_s,contract_gpu_mean_s,contract_gpu_min_s,contract_gpu_max_s,contract_gpu_stdev_s,end_to_end_first_s,warmups,repeats,gpu_name,gpu_compute_capability,gpu_memory_bytes,status,wall_s
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,ghz_indep_qiskit_8,ghz_indep_qiskit_8.qasm,2e57556a1b12802c7368ef21e0eb8e5c9863f768a48a9a4d0771725e60b8a616,ghz,mqt_bench_v1_indep_qiskit,8,8,1,7,0,0,24,complex64,90%,TIME_TUNED,16,137,12,0.00023000113425,4600022685.0,400.0,8.0,1,0.0010111960000358522,0.00419414499992854,0.00020556800067424773,6.0447998344898225e-05,6.133119985461235e-05,5.9264000505208966e-05,6.543999910354615e-05,2.556056292842025e-06,0.0071846760006701515,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.009226057999967452
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,qpeinexact_indep_qiskit_3,qpeinexact_indep_qiskit_3.qasm,afa0cd93480bae81feca2afdcb909ab13c2934f76b139c27872b18658e5c1f28,qpeinexact,mqt_bench_v1_indep_qiskit,3,9,5,4,0,0,15,complex64,90%,TIME_TUNED,16,137,12,0.00014000045825,2800009165.0,126.0,4.0,1,0.0011475910000626754,0.0034471199999188684,0.00019446399807929992,4.588799923658371e-05,4.7168000042438505e-05,4.249599948525429e-05,5.3759999573230744e-05,4.288000124159246e-06,0.006421734998022657,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.008360537000044133
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,wstate_indep_qiskit_3,wstate_indep_qiskit_3.qasm,50a5fc62010017f60b77f8c81e9ddf9bd95419be272d2ec5ed1445aae0c7ac92,wstate,mqt_bench_v1_indep_qiskit,3,9,5,4,0,0,15,complex64,90%,TIME_TUNED,16,137,12,0.00014000054925,2800010985.0,176.0,8.0,1,0.0011205650000647438,0.004168642999957228,0.00018636800348758697,4.454400017857552e-05,4.4377599656581876e-05,4.1760001331567763e-05,4.623999819159508e-05,1.8797644577508089e-06,0.00704183700361682,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.00915176600005907
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,ghz_indep_qiskit_9,ghz_indep_qiskit_9.qasm,b5f6ad96b1eb0fc9087c079e22e8a91398b460e24d616ed0d8829247aee24f18,ghz,mqt_bench_v1_indep_qiskit,9,9,1,8,0,0,27,complex64,90%,TIME_TUNED,16,137,12,0.00026000129025,5200025805.0,456.0,8.0,1,0.0009996189999128546,0.004495803000054366,0.0002104959934949875,6.742399930953979e-05,6.803840100765228e-05,6.45119994878769e-05,7.145600020885468e-05,2.6923207893439415e-06,0.007478573993419559,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.009572045999902912
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,qftentangled_indep_qiskit_3,qftentangled_indep_qiskit_3.qasm,5ab4253ed51b729f331c9f3cc78bfecd3ecb2fed2e98818816bf3f64e22f1bfe,qftentangled,mqt_bench_v1_indep_qiskit,3,10,4,6,0,0,16,complex64,90%,TIME_TUNED,16,137,12,0.00015000070525,3000014105.0,232.0,8.0,1,0.0012260549999609793,0.004604381000035573,0.0001881600022315979,4.687999933958054e-05,4.8403200507164004e-05,4.4608000665903094e-05,5.356800183653831e-05,4.128906121982298e-06,0.007614826002360133,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.009709700000030352
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,dj_indep_qiskit_4,dj_indep_qiskit_4.qasm,3e4560adf43b5c5102bf22f235abcb9dd2ed5e34930cdb929a128226f96e4ea5,dj,mqt_bench_v1_indep_qiskit,4,10,7,3,0,0,18,complex64,90%,TIME_TUNED,16,137,12,0.00017000058825,3400011765.0,192.0,4.0,1,0.0010858999999072694,0.0035338590000719705,0.00019340799748897552,4.915200173854828e-05,5.068159997463226e-05,4.774399846792221e-05,5.6639999151229856e-05,3.5930169114412235e-06,0.006239213997463594,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.008173367999916081
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,graphstate_indep_qiskit_5,graphstate_indep_qiskit_5.qasm,cfadb6828c07bfc2fac00ca0c9c03935e927b88961597b69936fc199a094b9ea,graphstate,mqt_bench_v1_indep_qiskit,5,10,5,5,0,0,20,complex64,90%,TIME_TUNED,16,137,12,0.00019000052325,3800010465.0,126.0,4.0,1,0.0011211260000436596,0.004505122999944433,0.0003416959941387177,5.3504001349210736e-05,5.935999974608421e-05,4.745600000023842e-05,8.303999900817871e-05,1.4227463857070468e-05,0.007408417994129195,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.009706799000014144
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,ghz_indep_qiskit_10,ghz_indep_qiskit_10.qasm,f3f0ee04f4d67e49bb9653cc5247fb39082b4246a4fdc124c70113093f368d79,ghz,mqt_bench_v1_indep_qiskit,10,10,1,9,0,0,30,complex64,90%,TIME_TUNED,16,137,12,0.00029000144625,5800028925.0,512.0,8.0,1,0.0010325000000648288,0.0048863170000004175,0.0002197439968585968,7.187200337648391e-05,7.364480048418045e-05,7.014399766921997e-05,8.118399977684021e-05,4.613253081157664e-06,0.007965053996877032,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.010275062999880902
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,realamprandom_indep_qiskit_2,realamprandom_indep_qiskit_2.qasm,806f1844d225682cd7d5d0b276b5567caa23697f73064d8a20347024bb03fe40,realamprandom,mqt_bench_v1_indep_qiskit,2,11,8,3,0,0,15,complex64,90%,TIME_TUNED,16,137,12,0.00014000056225,2800011245.0,208.0,4.0,1,0.0011090089999470365,0.0031751700000768324,0.00019910399615764618,4.694399982690811e-05,4.676479995250702e-05,4.281599819660187e-05,5.286400020122528e-05,3.950581354247486e-06,0.006220542996208678,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.008113963999903717
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,su2random_indep_qiskit_2,su2random_indep_qiskit_2.qasm,66c9180a271ec04f728ab259ed86a24fe52676e6f40a7614b02f79fd13536c91,su2random,mqt_bench_v1_indep_qiskit,2,11,8,3,0,0,15,complex64,90%,TIME_TUNED,16,137,12,0.00014000056225,2800011245.0,208.0,4.0,1,0.0011255859999437234,0.003093073999934859,0.00012572799623012542,4.572800174355507e-05,4.621440023183823e-05,4.467200115323067e-05,4.950400069355965e-05,1.94245540612125e-06,0.005843808996170992,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.007832754999981262
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,twolocalrandom_indep_qiskit_2,twolocalrandom_indep_qiskit_2.qasm,806f1844d225682cd7d5d0b276b5567caa23697f73064d8a20347024bb03fe40,twolocalrandom,mqt_bench_v1_indep_qiskit,2,11,8,3,0,0,15,complex64,90%,TIME_TUNED,16,137,12,0.00014000056225,2800011245.0,208.0,4.0,1,0.0011060300000735879,0.00314321599989853,0.00018806399405002595,4.518400132656097e-05,4.643200039863586e-05,4.323200136423111e-05,5.267199873924255e-05,3.9049172529689455e-06,0.005875404993934353,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.007728280000037557
