split,fold,model,n_train,n_test,mae_log,rmse_log,r2_log,mae_seconds,rmse_seconds,r2_seconds
family_held_out,4,analytical_hgb,192,12,0.30459360161687143,0.36069071699513433,0.9835357451851716,0.9942886426035017,2.235418796442771,0.8551205345065307
family_held_out,4,logical_hgb,192,12,0.8401102069238551,0.8841376679237745,0.9010736612670734,1.3401476902663354,3.0518829669499885,0.7299620582832524
family_held_out,4,graph_hgb,192,12,0.95566323600088,1.0307763040158775,0.8655375558784962,1.5866009284560103,3.8294430678059097,0.5748322910635137
family_held_out,4,graph_hgb_with_family,192,12,0.8839122548880702,0.9553068987789861,0.8845063845738568,1.584236323171999,3.833350630676697,0.5739641662973632
family_held_out,4,structural_ridge,192,12,1.0314037213246239,1.169405797408858,0.8269376351992073,2.135076032281723,4.977661933402,0.28164381865948107
family_held_out,5,median_log,180,24,2.391646037230172,2.7255046883167817,-0.007783579777206784,3.214727394874899,6.770404582151835,-0.25901966637119456
family_held_out,5,analytical_calibrated_ridge,180,24,0.4336908579343964,0.5556946954627826,0.9581065705855506,1.3081972849204124,3.0301966787794234,0.7478001022683416
family_held_out,5,analytical_hgb,180,24,0.11529530922144682,0.15918808619191907,0.9965620897549006,0.20358977723436436,0.4232540425510111,0.9950795423295975
family_held_out,5,logical_hgb,180,24,0.1061720965995178,0.17350660087405823,0.9959158149194314,0.16339394771943286,0.38541151358240444,0.9959200706827409
family_held_out,5,graph_hgb,180,24,0.10549672578856777,0.15825377936258647,0.9966023268979677,0.2528062774167799,0.7790598440344766,0.9833296426488158
family_held_out,5,graph_hgb_with_family,180,24,0.11199051865696906,0.16739547047922518,0.9961984490474299,0.3272679355051896,0.9188077589408717,0.9768125720031311
family_held_out,5,structural_ridge,180,24,0.6640410445373076,0.7653632893208987,0.9205290021769491,2.0762765499386164,4.48918229236437,0.44647434723676704
family_held_out,6,median_log,150,54,2.5000722315483137,2.9179010011899202,-0.088304244272289,4.190578484147222,10.12019827718397,-0.1975397469010305
family_held_out,6,analytical_calibrated_ridge,150,54,0.34656831887216366,0.4371907362802401,0.9755684444712779,1.1846976992294858,3.0751876769998523,0.8894254589813969
family_held_out,6,analytical_hgb,150,54,0.2161146628905902,0.3581963048515912,0.9835997140794939,1.024232966891254,4.32252096677733,0.7815328661397758
family_held_out,6,logical_hgb,150,54,0.15710405560376597,0.2923411855711802,0.9890758105142533,1.0376853023147001,3.7932720217518203,0.8317558898145138
family_held_out,6,graph_hgb,150,54,0.17965319851303915,0.3129156069126686,0.9874840544309941,1.2254689579743163,4.588103402144702,0.7538622149853653
family_held_out,6,graph_hgb_with_family,150,54,0.18020227418783616,0.3137243900646988,0.9874192716743763,1.2350742522472158,4.610848681966655,0.7514157357457736
family_held_out,6,structural_ridge,150,54,0.34702133903598625,0.4448862082906939,0.9747007817261353,0.9569505914332053,2.152851059755734,0.945807415392759
family_held_out,7,median_log,150,54,2.4926331549429106,2.8606691960331916,-0.029826801598369146,3.8716586359487377,9.401964266381235,-0.1903291676346892
family_held_out,7,analytical_calibrated_ridge,150,54,0.3819194578910555,0.4952427798726989,0.9691350756577953,1.1505226463987261,3.0460972576805596,0.8750554220466351
family_held_out,7,analytical_hgb,150,54,0.27478222318696155,0.42198941509870896,0.9775905072361873,0.9522434061941345,3.705009537751263,0.8151546440955381
family_held_out,7,logical_hgb,150,54,0.2275106357131739,0.30888416359192306,0.9879933957307376,0.837927397027797,3.2376757184029925,0.8588448982217931
family_held_out,7,graph_hgb,150,54,0.2516576187600447,0.32058067491183756,0.9870668716046771,1.2097064565364537,3.8830505848022137,0.7969626299067598
family_held_out,7,graph_hgb_with_family,150,54,0.2604041688703962,0.3264853684399381,0.9865860600651553,1.2683652099547242,4.068113286471487,0.7771482956353826
family_held_out,7,structural_ridge,150,54,0.6732832823708752,0.7669187513118833,0.9259836568882513,2.267046588302422,5.548776526165252,0.5854047219172527
width_held_out,1,median_log,140,64,4.129917637248592,4.2410203095802395,-18.33935906615972,0.5909090547244804,0.5910048517816927,-3083.9212459765135
width_held_out,1,analytical_calibrated_ridge,140,64,1.1045832684249337,1.269100258723861,-0.7317820652673228,0.007358191370365613,0.009346188562034768,0.2285086399420092
width_held_out,1,analytical_hgb,140,64,0.5391732001377995,0.7491383650161575,0.39657201144889087,0.006924191891013011,0.009320481670745161,0.23274681025843602
width_held_out,1,logical_hgb,140,64,1.0791721973683015,1.1751935941195883,-0.4849786282708748,0.019555914116518313,0.02209227165735573,-3.3106497703675037
width_held_out,1,graph_hgb,140,64,1.1255023647054414,1.2178605729238088,-0.5947643328709582,0.02146694108546148,0.024451568790992587,-4.280504849167432
width_held_out,1,graph_hgb_with_family,140,64,1.1229029781859476,1.2150733772059532,-0.5874731304198162,0.021424586602081082,0.024383104450118518,-4.250975443455149
width_held_out,1,structural_ridge,140,64,1.0859429135193923,1.2517988480133337,-0.6848857897567984,0.007182008114000079,0.009054906649974588,0.2758476507198865
width_held_out,2,median_log,140,64,1.5288824608939342,1.9913972951078918,-0.7959143081382798,0.22919692291277668,0.25793380806821004,-0.36472667614596777
width_held_out,2,analytical_calibrated_ridge,140,64,0.6534549744219772,0.854045874715192,0.6696820434135613,0.09485984765523675,0.15550555733725127,0.5039551227189116
width_held_out,2,analytical_hgb,140,64,0.8461737855162144,1.0471878427669328,0.503385989124644,0.15922813999501284,0.24683921704427036,-0.24984875267720663
width_held_out,2,logical_hgb,140,64,1.680005012757273,1.8601960189915638,-0.5670657038624494,0.18481933679789728,0.2810910484653296,-0.6207766509957264
width_held_out,2,graph_hgb,140,64,1.6995589173853105,1.8802022504591887,-0.6009542487403758,0.18538509541145484,0.2813770936421707,-0.6240770139171705
width_held_out,2,graph_hgb_with_family,140,64,1.6912230880649786,1.873529294771905,-0.5896106400765093,0.18525327551667048,0.2813025883170174,-0.6232170550311809
width_held_out,2,structural_ridge,140,64,0.6331132014263334,0.8388757722893609,0.6813124569249307,0.09354676236366602,0.1662431719794384,0.4330865322758961
width_held_out,3,median_log,140,64,4.6192788813081265,4.880291240862902,-8.605643286036246,6.435446640034183,8.89275159404726,-1.0995303531391314
width_held_out,3,analytical_calibrated_ridge,140,64,0.7152850950856453,0.907540566678814,0.6678249047159235,3.9855870411984995,6.004177984304925,0.04290080509085259
width_held_out,3,analytical_hgb,140,64,1.2072142654550855,1.3758906147939607,0.2365109883803984,4.884636575552246,7.125206301618556,-0.3478598045198471
width_held_out,3,logical_hgb,140,64,1.2316429829110667,1.3075082399458458,0.31051655426439073,4.930679552079344,6.838705013573928,-0.24164538102881972
width_held_out,3,graph_hgb,140,64,1.2977771735807326,1.3701597897451339,0.24285787338202203,5.040593802867544,7.0022710791849345,-0.30175026475101285
width_held_out,3,graph_hgb_with_family,140,64,1.2960553200895526,1.3663433832121472,0.24706984621225492,5.041396260295233,7.020828990079339,-0.30865938821974526
width_held_out,3,structural_ridge,140,64,0.8008290242869904,1.0254652972442104,0.5758915647295275,3.9590147926417654,5.914482086645035,0.07128325300687965
width_held_out,4,median_log,196,8,4.2385002059650745,4.486720122770238,-8.29490447348641,21.060697241592464,29.84853345275698,-0.9914412899063607
width_held_out,4,analytical_calibrated_ridge,196,8,0.2140946713438645,0.23789561130701095,0.97386877121864,5.604190961314204,8.50637587970321,0.8382625280335081
width_held_out,4,analytical_hgb,196,8,1.2482762061707797,1.3048510129161435,0.21384383264129325,16.97435173627911,22.109766023384637,-0.09267197695315721
width_held_out,4,logical_hgb,196,8,1.3954762295075942,1.3973416458662509,0.09844510165390707,18.518138477043102,23.154780034738064,-0.19840284421976206
width_held_out,4,graph_hgb,196,8,1.3767838224493554,1.3781634355293721,0.12302256606755857,18.409370505888262,22.98996776955231,-0.1814034550279593
width_held_out,4,graph_hgb_with_family,196,8,1.374509434706395,1.3760602904514483,0.12569714499688822,18.384191129409203,22.980704675798798,-0.18045162713394758
width_held_out,4,structural_ridge,196,8,0.21278405325344696,0.22764815920935882,0.9760715119792936,4.756749332872224,6.75787436010781,0.8979197468634428
width_held_out,5,median_log,200,4,4.113170242391121,4.128000987029376,-138.42083842928182,9.743924064552868,10.298637350418863,-8.539766396421445
width_held_out,5,analytical_calibrated_ridge,200,4,0.07247593506346595,0.08787723012685568,0.936816915399722,0.5824559680712076,0.6468648606825875,0.962363838032474
width_held_out,5,analytical_hgb,200,4,1.0733145351811268,1.1288165472984293,-9.425450711326848,6.709930014510647,7.492732205230668,-4.049619229934259
width_held_out,5,logical_hgb,200,4,1.2018092608840445,1.2041856015425492,-10.864104552566404,6.929697230934913,7.3236056785135215,-3.824231218063203
width_held_out,5,graph_hgb,200,4,1.2128501871886208,1.215030000601489,-11.078753207082226,6.971195819390186,7.374868118936347,-3.8920031286660315
width_held_out,5,graph_hgb_with_family,200,4,1.2364528808152797,1.2385338842199132,-11.550582721215578,7.0371122145926215,7.441446888663548,-3.98072979776901
width_held_out,5,structural_ridge,200,4,0.164810328992,0.17526154695374663,0.748683277928145,1.7255560889673502,2.0764645308416023,0.6121826419896351
seed_held_out_structural,1,median_log,48,24,2.2621991055240045,2.558117403858359,-0.006987182566433603,1.703482131291518,3.957793931105928,-0.20023019590958913
seed_held_out_structural,1,analytical_calibrated_ridge,48,24,0.3142870313030239,0.36956106801835154,0.9789837403706765,0.5300430001455544,1.4489116757006892,0.8391422400834532
seed_held_out_structural,1,analytical_hgb,48,24,0.03476086115896169,0.04788404619432293,0.9996471706699149,0.1047235311659412,0.2853459697858326,0.9937611911687606
seed_held_out_structural,1,logical_hgb,48,24,0.03666706917452329,0.04304142558468645,0.9997149268645715,0.09351371845380578,0.2519347328514599,0.9951366639125537
seed_held_out_structural,1,graph_hgb,48,24,0.03990302079496638,0.05722952710366934,0.9994960083833814,0.14697139888294017,0.3821071011802707,0.9888126194856459
seed_held_out_structural,1,graph_hgb_with_family,48,24,0.03990302079496638,0.05722952710366934,0.9994960083833814,0.14697139888294017,0.3821071011802707,0.9888126194856459
seed_held_out_structural,1,structural_ridge,48,24,0.2914512532479076,0.3350456249682763,0.9827260801378999,0.5623260438789864,1.4246871245928232,0.8444760810676545
seed_held_out_structural,2,median_log,48,24,2.262498337056844,2.557243172562082,-0.007101748588824064,1.7037954222911746,3.9578284344682992,-0.20031446356820948
seed_held_out_structural,2,analytical_calibrated_ridge,48,24,0.3145384771545709,0.3705308417947211,0.9788564444722165,0.5295964736600433,1.4484306650156962,0.8392405423925187
seed_held_out_structural,2,analytical_hgb,48,24,0.03439777305289981,0.04612227352600215,0.999672394858915,0.10523978807041968,0.2849671587367737,0.9937774164685401
seed_held_out_structural,2,logical_hgb,48,24,0.036914177858543555,0.04177214920176887,0.9997312781779528,0.08562743548061431,0.24215759547000335,0.995506577021481
seed_held_out_structural,2,graph_hgb,48,24,0.03075045896902277,0.03796962350129614,0.9997779750013837,0.08826634905735838,0.23833014347724865,0.9956474971960932
seed_held_out_structural,2,graph_hgb_with_family,48,24,0.03075045896902277,0.03796962350129614,0.9997779750013837,0.08826634905735838,0.23833014347724865,0.9956474971960932
seed_held_out_structural,2,structural_ridge,48,24,0.29646077587351183,0.32968145506883917,0.9832614308396004,0.5095350805323486,1.3074725513906647,0.8690075481528878
seed_held_out_structural,3,median_log,48,24,2.262433615569305,2.558316209827721,-0.006983793221261303,1.703771648667498,3.958357103445717,-0.20024608240389274
seed_held_out_structural,3,analytical_calibrated_ridge,48,24,0.31491023403533325,0.3700778135180807,0.9789282728162088,0.530457325071246,1.4497669994657798,0.8389959600084528
seed_held_out_structural,3,analytical_hgb,48,24,0.034218312376086114,0.0463772885437643,0.99966907868334,0.10503649389374353,0.28492094115240624,0.9937814505169766
seed_held_out_structural,3,logical_hgb,48,24,0.03718953976266394,0.04304723357422279,0.9997148951998587,0.08591777961942214,0.2375765112378829,0.9956763816133442
seed_held_out_structural,3,graph_hgb,48,24,0.0292822433240775,0.03580887143356627,0.9998027144379693,0.09062997831412074,0.23984380554084336,0.9955934635505043
seed_held_out_structural,3,graph_hgb_with_family,48,24,0.0292822433240775,0.03580887143356627,0.9998027144379693,0.09062997831412074,0.23984380554084336,0.9955934635505043
seed_held_out_structural,3,structural_ridge,48,24,0.30068004514043584,0.352804250543491,0.9808494322718667,0.18310274775847435,0.41777286290870935,0.986630326343792
