status,source,runtime_semantics,target_name,observation_unit,family,circuit_variant,num_qubits,logical_depth,logical_total_gate_count,logical_two_qubit_gate_count,circuit_seed,candidate_plan,candidate_plan_source,operand_count,memory_limit,precision,path_optimization_s,pre_run_runtime_est_s,pre_run_flop_count,pre_run_largest_intermediate_elements,pre_run_num_slices,first_contract_gpu_s,contract_gpu_median_s,contract_gpu_min_s,contract_gpu_max_s,scalar_real,scalar_imag,gpu_name,gpu_compute_capability
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,10,12,98,18,42,random_path_1,explicit deterministic einsum path,118,50%,complex64,0.01277392899919505,,2815064.0,262144.0,1,0.001212831974029541,0.00028537601232528684,0.0002825919985771179,0.0002932479977607727,0.032166555523872375,-0.04756397381424904,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,10,12,98,18,42,random_path_2,explicit deterministic einsum path,118,50%,complex64,0.012037889000566793,,636704.0,65536.0,1,0.0006328960061073303,0.0002471359968185425,0.00024547199904918673,0.00025446400046348573,0.03216656297445297,-0.047563984990119934,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,10,12,98,18,42,random_path_3,explicit deterministic einsum path,118,50%,complex64,0.011276256000201101,,57816.0,2048.0,1,0.0005700160264968872,0.00024777600169181824,0.0002455359995365143,0.00025148800015449525,0.032166555523872375,-0.04756397008895874,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,12,12,118,22,42,native_time_tuned,cuTensorNet TIME_TUNED,142,50%,complex64,0.017767100000128266,0.00141001006525,4968.0,32.0,1,0.00039292800426483156,0.00027744001150131227,0.0002741439938545227,0.00028105598688125613,0.013970826752483845,-0.017969749867916107,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,12,12,118,22,42,left_fold,explicit deterministic einsum path,142,50%,complex64,0.02032123499975569,,320768191584.0,16777216.0,1,0.06760905456542969,0.06752079772949218,0.06601952362060547,0.06938489532470703,0.013970812782645226,-0.01796974614262581,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,12,12,118,22,42,right_fold,explicit deterministic einsum path,142,50%,complex64,0.01567945900023915,,2318328.0,4096.0,1,0.0006675840020179748,0.00048732799291610715,0.0004830720126628876,0.0004944640100002288,0.013970816507935524,-0.017969751730561256,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,12,12,118,22,42,random_path_0,explicit deterministic einsum path,142,50%,complex64,0.0152557949995753,,17254608.0,1048576.0,1,0.0009121599793434143,0.00043011200428009035,0.0004264639914035797,0.00043299201130867003,0.013970814645290375,-0.017969749867916107,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,12,12,118,22,42,random_path_1,explicit deterministic einsum path,142,50%,complex64,0.013586930999736069,,1936244.0,262144.0,1,0.0005633280277252197,0.0002963840067386627,0.0002938239872455597,0.00030368000268936156,0.01397082768380642,-0.01796974614262581,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,12,12,118,22,42,random_path_2,explicit deterministic einsum path,142,50%,complex64,0.01642374099992594,,275355456.0,33554432.0,1,0.002093183994293213,0.0018197439908981324,0.0018093760013580323,0.001832703948020935,0.013970823027193546,-0.01796974427998066,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,12,12,118,22,42,random_path_3,explicit deterministic einsum path,142,50%,complex64,0.014220814000509563,,444920.0,16384.0,1,0.0006195520162582398,0.00031564798951148984,0.00031219199299812315,0.0003218879997730255,0.013970811851322651,-0.017969736829400063,NVIDIA GeForce RTX 5070 Ti,12.0
